Pixels, Value
140,7, 1,75524906460689
140,8, 1,75524906460689
140,9, 1,75524906460689
141, 2,02745685418936
141,1, 2,02745685418936
141,2, 2,02745685418936
141,3, 2,02745685418936
141,4, 2,02745685418936
141,5, 2,02745685418936
141,6, 2,02745685418936
141,7, 1,18136279343825
141,8, 1,18136279343825
141,9, 1,18136279343825
142, 1,18136279343825
142,1, 1,67206565975776
142,2, 1,67206565975776
142,3, 1,67206565975776
142,4, 1,67206565975776
142,5, 1,67206565975776
142,6, 1,67206565975776
142,7, 1,67206565975776
142,8, 1,67206565975776
142,9, 1,67206565975776
143, 1,67206565975776
143,1, 1,67206565975776
143,2, 0,874851752141806
143,3, 0,874851752141806
143,4, 0,874851752141806
143,5, 0,874851752141806
143,6, 0,874851752141806
143,7, 0,874851752141806
143,8, 0,874851752141806
143,9, 0,874851752141806
144, 0,874851752141806
144,1, 0,874851752141806
144,2, 0
144,3, 0
144,4, 0
144,5, 0
144,6, 0
144,7, 0
144,8, 0
144,9, 0
145, 0
145,1, 0
145,2, 0
145,3, 0
145,4, 0
145,5, 0
145,6, 0
145,7, 0
145,8, 0
145,9, 0
146, 0
146,1, 0
146,2, 0
146,3, 0
146,4, 0
146,5, 0
146,6, 0
146,7, 0
146,8, 0
146,9, 0
147, 0
147,1, 0
147,2, 0
147,3, 0
147,4, 0
147,5, 0
147,6, 0
147,7, 0
147,8, 0
147,9, 0
148, 0
148,1, 0
148,2, 0
148,3, 0
148,4, 0
148,5, 0
148,6, 0
148,7, 0
148,8, 0
148,9, 0
149, 0
149,1, 0
149,2, 0
149,3, 0
149,4, 0
149,5, 0
149,6, 0
149,7, 0
149,8, 0
149,9, 0
150, 0
150,1, 0
150,2, 0
150,3, 0
150,4, 0
150,5, 0
150,6, 0
150,7, 0
150,8, 0
150,9, 0
151, 0
151,1, 0
151,2, 0
151,3, 0
151,4, 0
151,5, 0
151,6, 0
151,7, 0
151,8, 0
151,9, 0
152, 0
152,1, 0
152,2, 0
152,3, 0
152,4, 0
152,5, 0
152,6, 0
152,7, 0
152,8, 0
152,9, 0
153, 0
153,1, 0
153,2, 0
153,3, 0
153,4, 0
153,5, 0
153,6, 0
153,7, 0
153,8, 0
153,9, 0
154, 0
154,1, 0
154,2, 0
154,3, 0
154,4, 0
154,5, 0
154,6, 0
154,7, 0
154,8, 0
154,9, 0
155, 0
155,1, 0
155,2, 0
155,3, 0
155,4, 0
155,5, 0
155,6, 0
155,7, 0
155,8, 0
155,9, 0
156, 0
156,1, 0
156,2, 0
156,3, 0
156,4, 0
156,5, 0
156,6, 0
156,7, 0
156,8, 0
156,9, 0
157, 0
157,1, 0
157,2, 0
157,3, 0
157,4, 0
157,5, 0
157,6, 0
157,7, 0
157,8, 0
157,9, 0
158, 0
158,1, 0
158,2, 0
158,3, 0
158,4, 0
158,5, 0
158,6, 0
158,7, 0
158,8, 0
158,9, 0
159, 0
159,1, 0
159,2, 0
159,3, 0
159,4, 0
159,5, 0
159,6, 0
159,7, 0
159,8, 0
159,9, 0
160, 0
160,1, 0
160,2, 0
160,3, 0
160,4, 0
160,5, 0
160,6, 0
160,7, 0
160,8, 0
160,9, 0
161, 0
161,1, 0
161,2, 0
161,3, 0
161,4, 0
161,5, 0
161,6, 0
161,7, 0
161,8, 0
161,9, 0
162, 0
162,1, 0
162,2, 0
162,3, 0
162,4, 0
162,5, 0
162,6, 0
162,7, 0
162,8, 0
162,9, 0
163, 0
163,1, 0
163,2, 0,870177637012188
163,3, 0,870177637012188
163,4, 0,870177637012188
163,5, 0,672359578051934
163,6, 0,672359578051934
163,7, 0,672359578051934
